CustomerID,InvoiceDate,Quantity,UnitPrice,Amount
78747,2025-03-27,3,105.99,317.96999999999997
75255,2025-05-05,4,85.53,342.12
11427,2025-02-12,1,31.82,31.82
89125,2025-02-03,3,112.57,337.71
50924,2025-06-18,3,12.42,37.26
85688,2025-01-22,5,15.15,75.75
62342,2024-09-18,1,44.28,44.28
63295,2025-03-11,4,7.95,31.8
96092,2024-11-07,2,70.96,141.92
82566,2025-05-16,1,49.09,49.09
18419,2025-03-05,3,59.0,177.0
39520,2025-04-20,3,83.85,251.54999999999998
73599,2025-08-17,2,104.76,209.52
87134,2025-02-23,3,16.25,48.75
35143,2024-12-03,4,20.8,83.2
79586,2025-04-21,1,70.64,70.64
40919,2024-09-25,4,53.01,212.04
20139,2025-06-16,3,95.39,286.17
51295,2025-04-25,3,44.54,133.62
95696,2024-10-04,4,23.98,95.92
31288,2025-05-13,5,106.05,530.25
29298,2025-08-01,2,26.94,53.88
97637,2025-02-26,3,87.42,262.26
65060,2024-08-23,2,111.2,222.4
70189,2025-07-15,1,75.37,75.37
90936,2024-10-23,1,88.43,88.43
60970,2025-06-24,4,100.48,401.92
68272,2025-07-12,3,107.6,322.79999999999995
20712,2024-08-31,3,119.68,359.04
84460,2025-04-09,4,32.81,131.24
60696,2024-11-10,2,48.77,97.54
81543,2025-01-21,1,19.24,19.24
27816,2025-03-10,3,20.83,62.489999999999995
23262,2024-09-27,5,88.99,444.95
64350,2025-03-13,3,116.61,349.83
79018,2025-08-09,3,117.91,353.73
46162,2025-05-16,3,15.29,45.87
44105,2025-06-13,4,114.61,458.44
66643,2025-04-30,3,105.46,316.38
12034,2025-05-30,5,98.51,492.55
61506,2025-02-20,2,65.55,131.1
70570,2024-10-21,3,64.77,194.31
32409,2025-01-03,3,57.14,171.42000000000002
80946,2025-07-19,1,19.49,19.49
16233,2025-01-19,7,66.54,465.78000000000003
45272,2025-01-29,3,96.82,290.46
18945,2025-01-16,3,109.99,329.96999999999997
95571,2025-05-20,1,49.71,49.71
62099,2024-11-27,2,61.68,123.36
95291,2025-04-10,4,36.55,146.2
19249,2025-04-09,2,118.57,237.14
60953,2025-08-14,2,26.56,53.12
22738,2024-10-26,2,39.66,79.32
75705,2025-06-21,4,96.44,385.76
19899,2024-09-09,7,29.05,203.35
25551,2025-05-18,5,54.99,274.95
12934,2025-05-18,3,87.12,261.36
15358,2025-06-10,3,14.04,42.12
52473,2024-08-18,4,85.23,340.92
16437,2025-07-20,6,103.87,623.22
76470,2024-08-25,2,52.11,104.22
83079,2025-07-26,4,55.81,223.24
96704,2025-01-01,3,37.39,112.17
30106,2024-12-12,5,79.96,399.79999999999995
70189,2025-08-04,1,29.32,29.32
53011,2025-01-07,2,96.52,193.04
13476,2025-03-22,2,35.82,71.64
30122,2025-03-12,2,18.99,37.98
98968,2025-05-19,3,44.69,134.07
53399,2025-04-12,2,81.78,163.56
21062,2025-03-19,1,13.92,13.92
83878,2025-03-02,2,24.01,48.02
81516,2025-04-17,3,22.7,68.1
20120,2024-11-21,5,47.53,237.65
96806,2024-11-13,1,14.0,14.0
94777,2025-08-07,4,6.67,26.68
30698,2025-02-16,2,106.97,213.94
25708,2025-02-24,1,82.25,82.25
77687,2024-09-08,2,45.4,90.8
67861,2024-11-06,5,66.58,332.9
56725,2024-09-08,6,42.2,253.20000000000002
89520,2025-01-08,1,117.36,117.36
23499,2024-11-10,2,59.51,119.02
38713,2025-07-10,3,76.6,229.79999999999998
35279,2024-10-29,2,93.14,186.28
79366,2024-10-21,2,92.61,185.22
68560,2024-12-21,4,92.74,370.96
84291,2024-10-09,4,49.69,198.76
57344,2025-03-03,3,21.05,63.150000000000006
65484,2025-02-08,1,71.87,71.87
46300,2024-08-19,3,76.94,230.82
45738,2025-01-02,2,49.27,98.54
21152,2025-01-05,1,68.76,68.76
81318,2025-01-04,4,99.11,396.44
56425,2024-10-18,2,29.5,59.0
82412,2024-10-02,4,107.17,428.68
39414,2025-06-19,4,20.96,83.84
40729,2025-05-26,2,7.06,14.12
26218,2025-06-27,2,90.06,180.12
83632,2025-03-01,6,86.88,521.28
58170,2025-04-14,2,48.64,97.28
16181,2024-10-06,3,8.77,26.31
98516,2024-11-04,7,59.56,416.92
42028,2024-12-14,2,71.43,142.86
24647,2025-07-21,2,43.73,87.46
33690,2024-11-18,2,36.94,73.88
99580,2025-02-24,2,34.58,69.16
90167,2025-02-05,1,78.81,78.81
95221,2025-05-21,1,11.54,11.54
54173,2024-12-18,3,117.51,352.53000000000003
23587,2025-01-03,1,45.39,45.39
65087,2024-08-28,4,78.31,313.24
68059,2024-10-30,2,37.93,75.86
95211,2024-10-04,4,46.08,184.32
15814,2025-04-22,2,27.57,55.14
87067,2025-04-14,4,47.77,191.08
99338,2025-06-12,3,33.1,99.30000000000001
58868,2024-11-15,2,76.26,152.52
84214,2025-08-03,5,16.28,81.4
49502,2025-04-19,4,64.65,258.6
76971,2024-12-04,6,77.22,463.32
17135,2025-08-08,2,111.59,223.18
77307,2025-05-31,4,91.63,366.52
13748,2025-01-18,3,104.66,313.98
65484,2024-09-08,4,63.9,255.6
92539,2024-11-22,4,110.27,441.08
16856,2025-07-02,5,63.64,318.2
23318,2024-11-19,2,42.02,84.04
64050,2025-03-04,5,17.07,85.35
70278,2025-02-27,3,24.78,74.34
79586,2025-05-04,3,69.59,208.77
83129,2025-08-17,3,114.69,344.07
78661,2025-06-20,4,18.15,72.6
26286,2025-01-20,1,54.42,54.42
85774,2025-08-12,4,57.51,230.04
31472,2024-12-30,2,109.0,218.0
45078,2024-10-16,5,107.12,535.6
68185,2025-01-04,5,78.98,394.90000000000003
89000,2025-01-08,5,93.14,465.7
74570,2024-10-23,5,63.46,317.3
15270,2024-10-26,4,115.7,462.8
79548,2025-08-06,2,50.43,100.86
15881,2025-01-15,2,76.92,153.84
71102,2025-04-10,3,102.63,307.89
38262,2025-05-29,6,79.11,474.65999999999997
72386,2025-07-19,3,77.31,231.93
91739,2025-03-05,2,88.4,176.8
29607,2025-04-20,2,7.59,15.18
56767,2025-06-18,5,65.95,329.75
23662,2025-06-11,6,38.38,230.28000000000003
48446,2024-09-04,6,99.39,596.34
97293,2025-02-01,2,51.06,102.12
72840,2024-12-14,2,104.33,208.66
11410,2025-01-02,3,73.76,221.28000000000003
44014,2025-05-16,3,17.32,51.96
92851,2025-06-29,5,48.13,240.65
42406,2024-11-17,3,42.85,128.55
14479,2025-08-17,3,70.07,210.20999999999998
53166,2025-02-21,2,83.95,167.9
63247,2025-02-21,1,12.41,12.41
23041,2025-02-25,5,58.32,291.6
75527,2025-03-28,4,58.53,234.12
92287,2025-07-11,1,69.55,69.55
32866,2025-02-09,1,93.04,93.04
77881,2024-10-26,5,101.03,505.15
36319,2025-07-09,3,39.51,118.53
42611,2025-03-13,3,113.9,341.70000000000005
66619,2025-04-13,2,51.04,102.08
68363,2024-12-31,5,114.28,571.4
95151,2024-12-30,3,8.04,24.119999999999997
70151,2025-02-24,2,37.18,74.36
24647,2024-11-07,2,78.52,157.04
15808,2024-08-23,8,108.77,870.16
44422,2025-07-18,4,91.73,366.92
61734,2024-10-27,3,108.8,326.4
50202,2025-05-14,8,46.46,371.68
99582,2025-06-17,2,26.48,52.96
45979,2025-07-18,3,44.59,133.77
33160,2024-08-23,1,37.95,37.95
27669,2025-05-10,2,119.82,239.64
47495,2025-03-23,3,62.65,187.95
91858,2025-05-16,5,9.72,48.6
97237,2025-03-02,3,113.57,340.71
95683,2025-02-02,2,39.26,78.52
41018,2024-11-15,1,15.6,15.6
31138,2024-11-15,3,118.36,355.08
62042,2025-05-24,1,14.58,14.58
67784,2025-01-30,3,32.0,96.0
97233,2025-07-12,4,29.36,117.44
95607,2025-02-21,3,8.96,26.880000000000003
26388,2025-07-18,2,86.13,172.26
85984,2024-10-12,4,23.65,94.6
32051,2025-04-27,4,81.81,327.24
50924,2025-01-19,1,74.39,74.39
48446,2025-03-18,2,82.56,165.12
13758,2025-01-27,6,63.08,378.48
92885,2025-03-27,2,55.13,110.26
33589,2024-08-30,3,112.42,337.26
86097,2024-10-17,2,49.0,98.0
75113,2025-05-10,2,21.08,42.16
23597,2025-06-09,4,49.14,196.56
11499,2025-06-28,2,53.72,107.44
42519,2025-01-05,2,5.17,10.34
27412,2025-01-02,4,110.23,440.92
41789,2025-06-21,1,88.3,88.3
89817,2025-02-24,3,30.62,91.86
37987,2025-08-06,4,64.66,258.64
69855,2025-08-02,2,109.06,218.12
57270,2025-03-09,3,42.2,126.60000000000001
70724,2025-07-19,2,92.01,184.02
74195,2024-11-07,6,46.2,277.20000000000005
19713,2025-08-15,4,103.48,413.92
50695,2025-06-26,4,36.61,146.44
45272,2024-09-25,3,59.8,179.39999999999998
29743,2025-08-05,2,116.54,233.08
67676,2024-10-30,5,62.57,312.85
64585,2025-03-07,5,27.64,138.2
38767,2025-02-06,3,19.04,57.12
48735,2025-08-06,2,101.95,203.9
27829,2025-03-19,2,83.61,167.22
93761,2025-06-02,6,94.62,567.72
43281,2025-03-20,1,12.5,12.5
87355,2025-03-22,3,15.27,45.81
77107,2025-06-05,1,22.49,22.49
35568,2025-07-03,2,75.73,151.46
44641,2025-06-14,3,52.86,158.57999999999998
93540,2025-06-17,2,17.53,35.06
84306,2025-06-18,2,60.71,121.42
94429,2025-05-22,4,67.13,268.52
42685,2025-03-08,3,23.67,71.01
63278,2024-10-14,4,63.76,255.04
97076,2025-06-15,1,94.78,94.78
44401,2024-10-29,4,61.32,245.28
34240,2025-05-07,2,76.38,152.76
92209,2025-01-18,3,111.82,335.46
17463,2025-06-08,3,45.01,135.03
35011,2024-12-20,3,62.59,187.77
10689,2025-08-03,6,94.39,566.34
91777,2025-04-26,1,93.28,93.28
26628,2025-05-04,2,84.59,169.18
56778,2025-03-03,4,26.4,105.6
52599,2025-01-27,5,52.23,261.15
63120,2025-05-03,1,36.4,36.4
93372,2024-11-25,3,88.53,265.59000000000003
23499,2024-09-22,5,10.55,52.75
55031,2024-10-04,7,87.5,612.5
99481,2025-04-19,4,19.27,77.08
48318,2024-12-30,2,21.1,42.2
97826,2025-07-06,3,26.34,79.02
92209,2025-04-21,2,100.82,201.64
76989,2024-11-14,2,13.82,27.64
73867,2024-11-26,2,90.82,181.64
68773,2025-02-26,2,85.81,171.62
70520,2025-01-23,2,105.29,210.58
48735,2024-12-22,5,31.58,157.89999999999998
14744,2025-05-29,4,13.35,53.4
11666,2025-06-11,2,96.33,192.66
20922,2025-06-21,6,19.58,117.47999999999999
37518,2025-08-04,3,31.59,94.77
30195,2025-04-28,2,45.13,90.26
60460,2024-12-12,3,69.61,208.82999999999998
84655,2025-06-02,1,29.42,29.42
17070,2024-09-06,3,92.58,277.74
13795,2025-05-22,3,86.65,259.95000000000005
26628,2024-08-31,3,115.35,346.04999999999995
74571,2025-02-15,4,112.94,451.76
80485,2025-06-07,2,117.65,235.3
96972,2024-12-16,3,78.83,236.49
85183,2025-05-28,4,76.46,305.84
26105,2025-04-13,3,103.41,310.23
97701,2024-10-06,4,45.04,180.16
87134,2025-08-14,3,62.17,186.51
37144,2025-07-03,3,24.16,72.48
33494,2024-10-16,3,66.89,200.67000000000002
54414,2025-01-16,2,113.28,226.56
84095,2025-03-31,4,95.31,381.24
11272,2025-08-12,7,71.15,498.05000000000007
26173,2025-02-15,2,93.74,187.48
52219,2025-07-29,5,31.51,157.55
60721,2025-06-27,2,52.65,105.3
16648,2025-06-02,3,60.97,182.91
62098,2024-09-24,3,56.62,169.85999999999999
52599,2025-02-14,5,18.76,93.80000000000001
49332,2024-12-30,3,9.52,28.56
69264,2025-02-13,5,23.43,117.15
24868,2025-06-07,2,14.98,29.96
16810,2025-06-08,1,58.75,58.75
73714,2024-12-25,4,28.37,113.48
33681,2024-12-29,2,23.37,46.74
52084,2025-02-11,3,89.56,268.68
97320,2025-07-21,4,88.63,354.52
65023,2025-07-20,4,72.96,291.84
78871,2024-12-28,3,46.28,138.84
91773,2024-11-27,4,76.84,307.36
30195,2024-11-06,2,67.06,134.12
97423,2025-04-13,3,13.02,39.06
87805,2025-01-29,1,57.87,57.87
99313,2025-05-11,2,60.47,120.94
68105,2025-01-02,4,38.55,154.2
70211,2025-07-11,5,34.32,171.6
62098,2025-04-11,5,70.28,351.4
12731,2025-02-09,3,74.66,223.98
21801,2025-03-23,5,46.54,232.7
43060,2025-08-02,4,38.17,152.68
80376,2024-09-06,2,12.77,25.54
70016,2025-01-05,3,45.0,135.0
28821,2025-01-21,2,33.79,67.58
71649,2025-04-29,4,104.02,416.08
13666,2025-06-06,2,12.26,24.52
73607,2025-02-13,2,35.05,70.1
33117,2024-08-21,3,106.84,320.52
67766,2024-12-25,3,100.83,302.49
80219,2025-05-03,3,20.73,62.19
40119,2025-03-04,1,23.98,23.98
89000,2025-04-14,2,19.13,38.26
62261,2024-09-01,2,18.63,37.26
69297,2025-06-11,5,94.68,473.40000000000003
19249,2025-05-14,2,33.39,66.78
20732,2025-04-20,3,60.47,181.41
77822,2025-05-05,3,119.36,358.08
54682,2024-12-30,3,97.69,293.07
64740,2024-08-27,7,91.08,637.56
78600,2025-01-19,3,108.4,325.20000000000005
81516,2025-06-04,4,52.05,208.2
26027,2025-05-02,2,7.9,15.8
91424,2025-07-31,5,75.23,376.15000000000003
53370,2025-01-15,2,83.5,167.0
64497,2025-08-10,4,106.33,425.32
44609,2025-01-15,7,98.78,691.46
51701,2025-03-06,5,56.52,282.6
93661,2024-09-11,6,58.77,352.62
14979,2024-11-12,4,16.31,65.24
91786,2025-04-18,1,71.48,71.48
49539,2025-07-15,6,75.67,454.02
37987,2025-01-04,3,13.49,40.47
30205,2025-03-11,3,33.63,100.89000000000001
96023,2024-11-25,4,21.66,86.64
99390,2025-08-16,3,72.24,216.71999999999997
10147,2025-02-17,2,52.43,104.86
38394,2024-11-14,3,118.69,356.07
16856,2024-09-07,2,61.56,123.12
69210,2025-04-06,3,7.23,21.69
11504,2024-08-31,4,22.27,89.08
67684,2025-01-24,5,102.7,513.5
71998,2025-01-16,2,91.69,183.38
96092,2025-05-10,3,44.28,132.84
17721,2024-09-16,2,36.24,72.48
71230,2024-11-30,1,88.63,88.63
31538,2025-02-25,7,87.31,611.1700000000001
29884,2025-04-10,1,111.8,111.8
61745,2024-12-03,6,29.71,178.26
16220,2025-04-15,8,7.92,63.36
73646,2024-11-28,2,100.69,201.38
38939,2024-12-23,3,108.6,325.79999999999995
80228,2024-10-05,4,87.73,350.92
42323,2025-01-19,6,68.53,411.18
28325,2025-07-05,7,50.13,350.91
23349,2025-03-11,3,110.41,331.23
11499,2025-02-13,3,110.27,330.81
79649,2025-03-12,4,19.66,78.64
53199,2025-06-29,2,102.71,205.42
72807,2025-02-08,2,52.56,105.12
97604,2024-12-29,3,101.49,304.46999999999997
87596,2024-08-20,2,8.95,17.9
90519,2024-12-08,3,108.51,325.53000000000003
53866,2024-12-06,3,48.16,144.48
59446,2025-02-10,8,84.04,672.32
44362,2025-05-12,4,40.43,161.72
88203,2025-04-10,5,72.46,362.29999999999995
88203,2024-12-14,3,117.99,353.96999999999997
31436,2025-03-30,1,43.25,43.25
38347,2024-10-17,1,18.22,18.22
49279,2024-12-27,4,95.83,383.32
60970,2024-09-29,3,81.43,244.29000000000002
40449,2024-08-31,1,10.54,10.54
52804,2025-08-07,2,28.57,57.14
68738,2024-12-14,4,74.06,296.24
39809,2025-05-01,3,36.39,109.17
11717,2024-09-27,4,115.36,461.44
43971,2024-12-20,3,84.46,253.38
58157,2024-10-15,4,118.8,475.2
69555,2025-04-20,5,116.03,580.15
58170,2025-01-24,4,66.25,265.0
18086,2025-04-18,4,110.12,440.48
67684,2025-04-27,3,38.99,116.97
26050,2025-05-25,3,21.3,63.900000000000006
44428,2024-12-02,2,38.39,76.78
14910,2025-03-06,5,58.91,294.54999999999995
44053,2025-03-15,2,75.04,150.08
37128,2025-06-25,4,113.36,453.44
75894,2024-11-25,5,26.07,130.35
75615,2025-02-07,4,34.5,138.0
33466,2025-06-11,3,92.7,278.1
48267,2025-02-12,2,12.81,25.62
18708,2025-02-02,4,87.04,348.16
19290,2024-10-05,3,44.62,133.85999999999999
35759,2024-12-10,1,95.67,95.67
26016,2024-09-10,5,106.4,532.0
94750,2024-11-21,2,102.13,204.26
21648,2024-09-29,2,38.52,77.04
96142,2025-02-16,2,20.32,40.64
20854,2025-05-10,4,104.51,418.04
72577,2025-05-25,3,86.69,260.07
97207,2025-03-18,2,34.57,69.14
10672,2025-07-30,4,91.54,366.16
56987,2025-04-13,1,59.06,59.06
92307,2024-09-09,4,13.44,53.76
50218,2024-09-13,4,35.93,143.72
14634,2024-12-02,1,21.29,21.29
91786,2024-11-16,2,114.25,228.5
31138,2024-09-13,3,39.98,119.94
17721,2025-05-25,3,107.99,323.96999999999997
43106,2025-01-15,2,71.4,142.8
71161,2024-09-04,2,28.86,57.72
74393,2024-09-05,4,104.23,416.92
95600,2024-11-17,4,42.38,169.52
66920,2025-03-07,3,96.81,290.43
88349,2025-03-26,4,101.54,406.16
52187,2025-07-29,4,80.35,321.4
80228,2025-07-26,4,118.52,474.08
89125,2024-09-01,3,44.33,132.99
26129,2025-04-24,2,6.07,12.14
31305,2025-02-10,2,48.1,96.2
35468,2025-01-16,4,104.49,417.96
96334,2025-03-04,2,93.69,187.38
33838,2024-11-16,2,66.21,132.42
93529,2025-01-04,5,82.4,412.0
35468,2024-12-01,3,118.32,354.96
39559,2025-07-25,4,104.88,419.52
18086,2025-02-20,5,56.84,284.20000000000005
27912,2025-01-23,4,23.72,94.88
82239,2025-04-18,3,15.74,47.22
25967,2024-08-30,4,119.23,476.92
78443,2024-12-21,2,95.4,190.8
33482,2025-07-13,3,50.9,152.7
42323,2025-05-24,1,87.2,87.2
12441,2025-06-08,3,74.9,224.70000000000002
33810,2024-11-17,2,65.14,130.28
99541,2024-09-02,4,69.5,278.0
39559,2025-07-25,3,79.34,238.02
27583,2025-01-05,2,63.05,126.1
73867,2025-05-11,4,33.69,134.76
79992,2025-08-09,3,41.33,123.99
32279,2024-12-21,3,82.63,247.89
16810,2024-10-31,5,18.94,94.7
45732,2024-12-10,2,32.42,64.84
70475,2025-08-07,2,49.82,99.64
33466,2024-08-28,1,104.67,104.67
67861,2024-11-09,3,109.96,329.88
12138,2025-08-03,3,70.66,211.98
63106,2024-11-01,2,102.19,204.38
14983,2025-01-05,5,54.16,270.79999999999995
60970,2024-11-14,4,19.28,77.12
94062,2025-05-28,1,8.18,8.18
96048,2024-12-05,2,16.39,32.78
39713,2024-09-27,3,87.07,261.21
36490,2024-08-24,2,61.09,122.18
84318,2025-03-01,4,47.8,191.2
74480,2025-02-10,3,101.23,303.69
84582,2024-10-04,4,99.49,397.96
50709,2025-04-18,3,31.37,94.11
18167,2025-06-25,2,61.91,123.82
64836,2024-12-09,3,22.51,67.53
70982,2024-09-19,3,113.15,339.45000000000005
18089,2025-07-06,3,93.74,281.21999999999997
60736,2024-08-25,7,111.64,781.48
62568,2025-03-27,5,64.73,323.65000000000003
21451,2025-05-17,2,107.46,214.92
35370,2024-12-16,3,86.48,259.44
83155,2025-01-30,4,12.29,49.16
32251,2024-11-02,4,14.79,59.16
86647,2024-10-22,7,83.34,583.38
83064,2025-02-05,1,107.09,107.09
24012,2025-05-17,4,71.13,284.52
12879,2025-06-09,4,65.74,262.96
26613,2025-06-28,2,112.84,225.68
20093,2025-04-12,2,93.31,186.62
59181,2025-07-03,3,27.73,83.19
72386,2025-06-13,4,100.19,400.76
73079,2024-09-11,2,7.21,14.42
87377,2025-07-11,4,38.86,155.44
95208,2025-04-24,5,83.32,416.59999999999997
34842,2025-04-14,3,79.44,238.32
57790,2025-06-24,3,39.47,118.41
69198,2025-05-25,3,12.21,36.63
95607,2025-01-24,2,115.12,230.24
21062,2024-11-16,3,47.18,141.54
73879,2024-12-13,4,117.5,470.0
27952,2025-05-16,2,109.05,218.1
25390,2025-04-19,2,30.66,61.32
88547,2025-05-23,2,109.08,218.16
89010,2024-11-29,3,39.62,118.85999999999999
24056,2024-12-30,5,79.08,395.4
30176,2025-06-01,7,12.23,85.61
52649,2025-01-06,4,46.54,186.16
31396,2025-05-18,1,17.46,17.46
30264,2025-03-13,4,60.43,241.72
83632,2024-09-03,2,88.76,177.52
59721,2025-03-29,4,39.09,156.36
40752,2024-11-14,2,88.1,176.2
52625,2025-04-12,3,82.33,246.99
58413,2025-01-29,1,71.31,71.31
53292,2025-06-04,4,22.57,90.28
56328,2025-06-08,3,44.7,134.10000000000002
31191,2024-08-22,3,8.12,24.36
43128,2025-07-10,2,43.01,86.02
16289,2024-12-01,2,69.43,138.86
47085,2024-09-08,2,15.37,30.74
88506,2025-06-06,3,88.95,266.85
29474,2024-08-27,3,15.22,45.660000000000004
64037,2025-03-12,3,97.03,291.09000000000003
88215,2024-08-25,3,27.42,82.26
94040,2025-06-13,5,115.82,579.0999999999999
96064,2025-05-29,1,6.58,6.58
64239,2024-11-18,1,76.02,76.02
27829,2025-03-31,2,115.03,230.06
17344,2024-09-11,3,118.1,354.29999999999995
87816,2025-04-17,3,114.52,343.56
25144,2025-01-11,1,64.54,64.54
99487,2025-03-04,1,103.0,103.0
47943,2025-03-01,4,95.6,382.4
91193,2025-04-08,4,5.75,23.0
27171,2024-12-14,2,100.16,200.32
94459,2024-11-12,3,59.78,179.34
39728,2024-12-21,5,12.06,60.300000000000004
91660,2025-01-15,2,86.26,172.52
59405,2024-12-06,2,77.19,154.38
12256,2025-07-31,2,82.16,164.32
90814,2025-02-13,2,107.13,214.26
64350,2025-06-23,2,73.97,147.94
66619,2025-07-03,3,10.72,32.160000000000004
96288,2025-07-31,2,50.74,101.48
47542,2024-12-25,6,68.53,411.18
82566,2024-11-25,2,36.59,73.18
73157,2024-09-08,2,19.4,38.8
20751,2025-04-19,6,19.25,115.5
27691,2025-04-11,4,101.21,404.84
95628,2024-11-19,2,21.48,42.96
91179,2025-04-26,4,9.58,38.32
95328,2025-01-25,5,28.81,144.04999999999998
15881,2024-10-22,2,53.85,107.7
51986,2024-10-31,5,53.86,269.3
15003,2025-03-11,4,5.39,21.56
75555,2024-09-11,4,55.58,222.32
33384,2025-01-04,3,26.54,79.62
75717,2025-05-17,6,110.41,662.46
33929,2025-03-30,2,68.17,136.34
72025,2024-12-20,2,13.84,27.68
34725,2025-03-21,2,43.95,87.9
75527,2024-10-24,6,55.34,332.04
90784,2025-04-23,4,86.42,345.68
59332,2025-05-08,2,95.08,190.16
83878,2025-02-01,3,95.17,285.51
87051,2025-03-06,2,98.56,197.12
20732,2025-08-05,5,37.75,188.75
63263,2024-10-05,2,5.15,10.3
14682,2024-11-27,1,92.69,92.69
87382,2025-02-26,2,81.73,163.46
19138,2024-10-06,1,39.55,39.55
32606,2024-11-30,3,114.96,344.88
40888,2025-04-29,3,101.43,304.29
11141,2025-08-03,2,29.86,59.72
79894,2024-11-03,5,13.37,66.85
75074,2024-12-08,3,64.4,193.20000000000002
19899,2025-06-08,1,90.81,90.81
99120,2025-05-18,2,19.22,38.44
67534,2025-02-02,4,46.85,187.4
76470,2024-09-09,4,93.91,375.64
54577,2025-08-06,7,101.12,707.84
92126,2025-01-14,4,76.33,305.32
31138,2025-03-25,3,102.28,306.84000000000003
93902,2024-09-13,1,59.02,59.02
72400,2025-06-17,2,91.85,183.7
26051,2024-12-26,1,59.37,59.37
78383,2025-08-17,5,108.3,541.5
30158,2024-09-14,2,58.46,116.92
54565,2024-12-23,3,99.25,297.75
53270,2025-08-11,2,77.97,155.94
82555,2025-01-11,4,91.71,366.84
71060,2025-08-03,4,108.92,435.68
39503,2025-02-15,1,106.39,106.39
79358,2025-06-12,1,21.88,21.88
11699,2024-09-01,5,51.6,258.0
27977,2024-10-05,4,33.36,133.44
91773,2024-08-25,3,48.49,145.47
55085,2025-05-03,2,73.98,147.96
11717,2025-04-08,4,72.49,289.96
89321,2025-04-30,5,48.79,243.95
99672,2024-12-23,4,64.78,259.12
94816,2025-06-17,6,43.47,260.82
57113,2024-09-08,4,79.85,319.4
80177,2024-09-26,2,71.93,143.86
83322,2025-06-10,2,98.93,197.86
96606,2025-03-10,5,113.2,566.0
14805,2025-04-08,3,6.29,18.87
69093,2024-11-20,1,104.89,104.89
48348,2024-12-17,1,51.14,51.14
32689,2024-09-16,5,77.95,389.75
88215,2025-05-12,5,52.3,261.5
32689,2025-05-31,2,39.4,78.8
50248,2025-08-01,3,11.69,35.07
58440,2024-12-23,4,10.28,41.12
14974,2024-08-24,2,54.88,109.76
69735,2025-08-13,5,119.84,599.2
64585,2025-03-24,5,58.6,293.0
81798,2025-02-01,1,93.2,93.2
84582,2025-05-08,4,43.42,173.68
82412,2024-10-05,3,27.74,83.22
64065,2025-04-16,3,29.84,89.52
43772,2024-12-17,5,97.15,485.75
44775,2024-10-06,2,60.84,121.68
89698,2025-07-26,3,108.44,325.32
22691,2024-10-13,2,30.19,60.38
12441,2024-10-28,1,41.54,41.54
60780,2024-08-18,1,99.79,99.79
94725,2025-06-18,1,86.87,86.87
96806,2025-05-26,2,32.65,65.3
58989,2025-01-10,1,76.5,76.5
22691,2025-08-07,6,18.17,109.02000000000001
26751,2025-04-24,6,22.46,134.76
78692,2024-11-28,2,35.32,70.64
16008,2024-11-18,5,118.84,594.2
63783,2024-12-06,4,94.51,378.04
88895,2024-10-17,6,87.96,527.76
82851,2025-03-13,2,26.43,52.86
39390,2025-05-25,3,30.68,92.03999999999999
17520,2025-05-28,3,13.8,41.400000000000006
65509,2024-12-29,3,116.27,348.81
96806,2025-01-07,2,26.24,52.48
76447,2024-09-29,2,23.49,46.98
95703,2025-04-27,3,44.24,132.72
84306,2024-11-15,5,27.43,137.15
91228,2025-06-29,3,17.21,51.63
56778,2025-02-24,3,98.81,296.43
95587,2025-05-14,2,48.58,97.16
89358,2025-04-05,1,26.2,26.2
23321,2024-11-11,1,110.85,110.85
52784,2025-07-02,4,30.5,122.0
53292,2025-03-17,2,109.31,218.62
72818,2025-06-19,8,112.76,902.08
88718,2025-08-15,2,38.82,77.64
84451,2024-11-04,2,63.93,127.86
18699,2024-10-12,3,108.01,324.03000000000003
93136,2025-03-29,6,26.75,160.5
82851,2025-07-13,5,114.99,574.9499999999999
32079,2025-07-03,2,74.44,148.88
71497,2025-07-06,4,9.55,38.2
71497,2025-01-28,2,27.98,55.96
78832,2025-05-29,3,52.57,157.71
80699,2025-07-26,2,111.49,222.98
54893,2024-11-23,2,43.28,86.56
58563,2025-02-28,3,22.33,66.99
56338,2024-12-05,1,89.15,89.15
53058,2024-10-28,1,57.24,57.24
64439,2025-05-03,3,19.59,58.769999999999996
75527,2025-02-22,4,38.65,154.6
27448,2025-06-14,4,46.5,186.0
61006,2024-08-24,2,37.89,75.78
86172,2025-01-03,5,65.4,327.0
60512,2025-07-02,5,24.28,121.4
72577,2024-09-26,4,33.19,132.76
47876,2025-06-14,5,95.82,479.09999999999997
96142,2025-04-25,3,5.04,15.120000000000001
70044,2025-01-05,1,12.6,12.6
51397,2025-07-25,4,82.19,328.76
31917,2025-05-07,2,20.43,40.86
31799,2025-01-22,4,21.63,86.52
53270,2024-12-19,4,56.14,224.56
12782,2024-09-22,3,19.68,59.04
91433,2025-02-09,1,111.04,111.04
75081,2024-10-06,4,24.13,96.52
95328,2025-07-02,2,110.51,221.02
72155,2025-04-27,6,96.61,579.66
25769,2025-03-07,2,73.05,146.1
75953,2025-08-05,3,67.4,202.20000000000002
60721,2025-05-30,4,19.0,76.0
21372,2025-03-09,5,26.62,133.1
79205,2025-04-28,3,111.49,334.46999999999997
14871,2024-11-07,2,87.34,174.68
99034,2025-05-29,3,80.21,240.63
26664,2025-04-25,2,103.73,207.46
15145,2025-04-29,5,18.76,93.80000000000001
